onset,duration,trial_type,LST_id,LST_id_orig,response_time,motor_onset,motor_duration,confidence_onset,confidence_duration,accuracy,motor_key,subject
673.6653750272599,5,Binary,29,10,0.5362749528685526,679.9603582869495,2,681.9807146656458,2,1.0,1,11
688.6763816163293,5,Null,110,37,1.0572839323613152,694.8211827344021,2,696.8414885182065,2,1.0,2,11
703.1866564125921,5,Ternary,61,21,0.805706691557134,708.9973911824309,2,711.0178036554644,2,1.0,1,11
717.062328261447,5,Quaternary,106,36,0.5413997022769763,723.0733528153687,2,725.0937198263273,2,1.0,1,11
4.818027565677767,5,Binary,27,9,1.0603657751635185,10.645552874120767,2,12.732689745775131,2,1.0,2,12
19.16131831619714,5,Quaternary,104,35,0.756401188649761,25.18913340872677,2,27.20953011668462,2,1.0,1,12
33.42105050056125,5,Ternary,65,22,1.2777962291802396,39.415474796667695,2,41.43586527192383,2,0.0,2,12
48.19835524460359,5,Null,123,41,0.7811948861417477,54.192781007230224,2,56.21330676882644,2,1.0,2,12
62.59164731498458,5,Ternary,69,23,1.374504334773519,68.36910934315529,2,70.38951081730193,2,1.0,1,12
76.61771248414152,5,Binary,11,4,0.7927246557374019,82.47856956163741,2,84.49883464954473,2,1.0,4,12
91.04429452779732,5,Quaternary,93,31,0.5465460367049673,96.9385387354123,2,98.95903736641776,2,1.0,1,12
105.32087187858995,5,Null,135,45,0.5165487644189852,111.59910712871353,2,113.61938468203152,2,1.0,4,12
126.87725035478798,5,Ternary,61,21,1.2750127767867525,133.08874214155367,2,135.10917661236454,2,1.0,4,12
141.73807223583572,5,Quaternary,80,27,0.9563485406324616,147.81608662824874,2,149.83649800139392,2,1.0,2,12
156.1814763482471,5,Ternary,38,13,0.8876128116899054,162.04239465288993,2,164.062720234695,2,0.0,2,12
170.24090628311387,5,Binary,25,9,0.7264897077184287,176.18530652832123,2,178.20563614305138,2,1.0,4,12
184.55066765120137,5,Null,144,48,0.672081499324122,190.5283377050364,2,192.5488088388156,2,1.0,1,12
199.1275803214812,5,Binary,29,10,0.5676037779339822,205.42253351754331,2,207.44297312117124,2,1.0,4,12
213.65445464230288,5,Null,132,44,0.5612090233844356,219.8826383442938,2,221.90305961643756,2,1.0,1,12
228.6488661063704,5,Quaternary,86,29,0.9027062215973274,234.60992123720644,2,236.63029411423489,2,1.0,1,12
249.9048597680812,5,Null,117,39,0.4418113079227623,256.1497364851893,2,258.1701390592207,2,1.0,4,12
264.86595962772844,5,Binary,28,10,1.4365109429127187,270.6099161043894,2,272.6303263776499,2,1.0,3,12
278.94176271026663,5,Quaternary,85,29,1.3825188591727056,285.203483293677,2,287.2238968665988,2,1.0,4,12
293.3184990514201,5,Binary,18,6,1.368643026376958,299.3630130251404,2,301.3834152325435,2,1.0,3,12
307.5616027474898,5,Null,114,38,1.491476795017661,313.8398929920586,2,315.8600582023573,2,1.0,3,12
322.3222042107809,5,Ternary,62,21,0.8399909183353884,328.35002993556554,2,330.37045744041825,2,1.0,1,12
336.8658635707616,5,Quaternary,107,36,0.696134604891995,342.8935664746168,2,344.9139562166092,2,1.0,1,12
351.5762723334992,5,Ternary,54,18,1.6089251405719551,357.4705370723823,2,359.491002340088,2,0.0,4,12
372.8656560583695,5,Quaternary,82,28,1.5653086762540624,378.9101846972844,2,380.9306818617697,2,1.0,2,12
387.4259248419112,5,Ternary,63,21,1.6766115754144266,393.30349949871015,2,395.3238811748524,2,1.0,2,12
401.8693216217289,5,Binary,36,12,1.9027403181607951,408.06411489392485,2,410.0846135249303,2,1.0,3,12
416.6299538819149,5,Quaternary,77,26,0.7695606270935968,422.5409684635088,2,424.5612991781236,2,1.0,2,12
430.5724183225029,5,Null,140,47,0.6342181876607356,436.44994971699634,2,438.47032552706514,2,1.0,4,12
444.5149637882423,5,Binary,34,12,,450.72636428422265,2,452.7468640151128,2,0.0,999,12
459.4258185193103,5,Null,130,44,1.161414042690012,465.5871861652631,2,467.6076452002672,2,1.0,3,12
474.002760886593,5,Ternary,67,23,1.026049605476146,479.997217079479,2,482.017599488885,2,1.0,3,12
495.5759977278867,5,Null,131,44,0.5474923078581924,501.55380966739904,2,503.5742291064016,2,1.0,4,12
509.7522311067296,5,Binary,32,11,0.9424950722386712,516.0304769891154,2,518.0509217255603,2,1.0,3,12
524.3625873681085,5,Quaternary,92,31,1.2072152531545726,530.173431026953,2,532.1937353442336,2,0.0,1,12
538.1715234528237,5,Null,112,38,0.8288651746188407,544.3494950228924,2,546.3867101333162,2,1.0,1,12
552.8153185391056,5,Ternary,47,16,0.830687324036262,558.7763366403451,2,560.7966999850032,2,1.0,4,12
567.1918585669991,5,Binary,33,11,0.957634677484748,573.420071965993,2,575.440415512654,2,0.0,2,12
581.9858588925636,5,Quaternary,95,32,0.982491068643867,588.1639521836842,2,590.1844533810945,2,1.0,4,12
596.7632142314978,5,Ternary,53,18,1.4975492821031366,602.5906405499409,2,604.6109514665586,2,1.0,4,12
618.4366223621764,5,Quaternary,96,32,0.4815961256463197,624.5145241992795,2,626.5349392387216,2,1.0,1,12
632.7966097941098,5,Binary,7,3,1.0577429065670003,639.0581333309965,2,641.0785029083636,2,1.0,2,12
647.2065761815029,5,Ternary,50,17,1.6988322659453845,653.2677153438563,2,655.2881736455965,2,1.0,1,12
661.4830065138012,5,Binary,21,7,0.8946810649358667,667.2936470598142,2,669.3140646656611,2,1.0,2,12
675.8262078066837,5,Null,129,43,1.1210481169546256,681.9207113681259,2,683.9411370398229,2,0.0,3,12
690.3363894790091,5,Quaternary,94,32,1.1371724894706858,696.4475655243077,2,698.468002928159,2,1.0,3,12
705.1470758537325,5,Ternary,56,19,1.972157611642615,710.9411744360477,2,712.961484619409,2,1.0,1,12
719.807578620319,5,Null,109,37,0.9714749472041148,725.7685101969619,2,727.7890088279673,2,1.0,4,12
4.6935890589957125,5,Quaternary,81,27,0.8375854611222167,10.53772599077638,2,12.558169260701106,2,1.0,3,12
18.636175953892234,5,Ternary,72,24,1.1342478846563608,24.44679670190817,2,26.467298265946734,2,1.0,4,12
32.47827809105365,5,Null,142,48,1.1663195475630346,38.27234037702874,2,40.292774847846886,2,1.0,3,12
46.78813148318295,5,Binary,2,1,0.9071175096833032,53.016318484842486,2,55.03680978325429,2,1.0,3,12
61.21482681539783,5,Quaternary,73,25,1.6018895173619967,66.99218105444743,2,69.01258216195856,2,1.0,1,12
75.57481351407478,5,Ternary,52,18,1.2539671343256489,81.75281001496478,2,83.77322468777129,2,1.0,3,12
90.15168475520476,5,Null,136,46,0.9179235523261012,96.3464901261832,2,98.36702468689327,2,1.0,1,12
104.82883727461012,5,Binary,23,8,1.4945330198752345,110.80666241279688,2,112.82697809559612,2,1.0,3,12
126.58575704284158,5,Ternary,66,22,1.7055859509418951,132.6135985327055,2,134.6340821318954,2,0.0,2,12
141.06254901863576,5,Quaternary,101,34,1.3430827062620665,146.95678589366435,2,148.97718663454725,2,0.0,1,12
155.138678201336,5,Binary,4,2,0.5687135659245541,160.9328123467276,2,162.953064602596,2,1.0,4,12
169.06430224167707,5,Null,115,39,1.5289133497572038,175.3593353630058,2,177.37970677351404,2,1.0,2,12
184.0086390599536,5,Quaternary,83,28,1.570952573267277,189.78601676329708,2,191.8063973395474,2,1.0,3,12
198.18499232669276,5,Ternary,42,14,1.2939697300680564,203.9956493710415,2,206.01606221070688,2,1.0,2,12
212.6950808750917,5,Binary,1,1,0.946202064755198,218.82307385632885,2,220.843645813271,2,1.0,2,12
227.50591866786272,5,Null,141,47,0.5475883648250601,233.60041306356288,2,235.6208171041144,2,1.0,1,12
249.02897344086523,5,Binary,20,7,0.552423843430006,255.12356242701932,2,257.14397856634605,2,1.0,1,12
263.4557362329433,5,Ternary,64,22,1.6192750959089608,269.26644900500105,2,271.2868101498825,2,1.0,2,12
277.9157413364301,5,Null,122,41,0.5120846816644189,284.17732243417413,2,286.214520679634,2,1.0,1,12
292.57629799757706,5,Quaternary,74,25,0.9375686694838804,298.5706196373794,2,300.5911215680462,2,1.0,2,12
307.2199013365462,5,Null,125,42,0.7363722102454631,313.0473991477629,2,315.06780502146285,2,1.0,1,12
321.6633410120339,5,Binary,19,7,0.4710419575785636,327.67445649010915,2,329.69486493022123,2,1.0,4,12
336.0233354099328,5,Ternary,45,15,0.7073318413822562,342.28482191723015,2,344.30522852418653,2,1.0,1,12
351.1678300256099,5,Quaternary,88,30,0.6823760935803875,357.0455531674233,2,359.0658607843725,2,1.0,1,12
372.841352178104,5,Ternary,60,20,0.602901781865512,378.6020071693274,2,380.62243540743657,2,0.0,4,12
387.23469411012775,5,Quaternary,79,27,0.8755407968274085,393.39606762216135,2,395.41654792168265,2,1.0,1,12
402.1455653395242,5,Null,124,42,1.0119156653963728,408.006402985644,2,410.02681472541735,2,1.0,4,12
416.3051551982571,5,Quaternary,89,30,1.5523215537614306,422.6167702459061,2,424.6371310241593,2,1.0,2,12
430.9321315154448,5,Binary,12,4,0.6762764759114361,436.77639016827015,2,438.7966695547366,2,1.0,1,12
445.258750148736,5,Ternary,51,17,0.8510686335503124,451.18623850091535,2,453.206771228477,2,1.0,2,12
459.58519463294215,5,Null,113,38,0.8222856387146749,465.6297621345948,2,467.6667671662217,2,1.0,2,12
473.9450500781968,5,Binary,5,2,0.6181818062614184,479.989562218776,2,482.010069648888,2,1.0,1,12
495.51828985253087,5,Quaternary,102,34,1.2395145930786384,501.5962584162335,2,503.6167002196453,2,1.0,4,12
509.5275501845245,5,Binary,3,1,1.4230563675955636,515.605457887701,2,517.6259627514155,2,1.0,4,12
524.0043194292812,5,Ternary,71,24,1.1232834580005149,529.881862922557,2,531.9022541310696,2,1.0,3,12
538.5312036491014,5,Null,128,43,0.9128640630005976,544.2919491978464,2,546.3122560815391,2,1.0,1,12
552.5237559341549,5,Ternary,57,19,1.3882984091615072,558.3511976510345,2,560.3716929823713,2,0.0,3,12
566.850332771668,5,Quaternary,106,36,0.5832830620420282,573.111948699232,2,575.1323329417792,2,1.0,4,12
581.0932736841642,5,Null,121,41,0.4996471370322979,586.9542011545491,2,588.9744772413469,2,1.0,4,12
595.0524267403162,5,Binary,13,5,0.999211214359093,601.1303311438314,2,603.1507465499017,2,1.0,3,12
616.391967236028,5,Null,120,40,1.4239091481867945,622.152653024139,2,624.1730889614701,2,1.0,4,12
630.6683286419502,5,Ternary,59,20,1.0845087049965514,636.4957468945358,2,638.5161831984951,2,0.0,2,12
645.1617868688991,5,Quaternary,84,28,1.3136650754822767,651.1563061220877,2,653.1767204282733,2,1.0,4,12
659.8557431255831,5,Null,110,37,0.9665544105228036,666.0671362889625,2,668.0875348300688,2,1.0,1,12
674.33248560637,5,Binary,14,5,0.7023115814299672,680.6441090865119,2,682.6644614322795,2,1.0,4,12
688.9428810971222,5,Quaternary,100,34,1.288244074647082,694.8538161200777,2,696.8741153045485,2,1.0,2,12
703.102307439025,5,Ternary,39,13,1.0310013056805474,709.2137126278612,2,711.2340220779588,2,0.0,1,12
717.4955991427778,5,Binary,31,11,0.82810221829277,723.8072823835537,2,725.8276875239899,2,1.0,2,12
3.841071339789778,5,Quaternary,76,26,0.535353933017177,9.818736994071514,2,11.839049743837675,2,1.0,1,12
18.23431061550218,5,Binary,16,6,0.5830561182810925,24.495797489427787,2,26.51628182188142,2,1.0,1,12
32.627630916373164,5,Null,116,39,0.9119284241023706,38.75559933343175,2,40.7759087835293,2,1.0,3,12
47.12099381961161,5,Ternary,68,23,1.382638747076271,53.09871300182567,2,55.119115575857,2,1.0,4,12
61.26390239537432,5,Binary,17,6,0.6057647928828374,67.49205163418083,2,69.51243880976835,2,1.0,2,12
76.09124988843541,5,Null,127,43,0.6930424503298127,81.86860596062616,2,83.88903786503215,2,1.0,4,12
89.96701046166709,5,Quaternary,90,30,0.938277731242124,95.92794020516158,2,97.948345712226,2,1.0,3,12
104.27669703730498,5,Ternary,55,19,1.8653932210581845,110.13766043739452,2,112.15797758672124,2,0.0,3,12
125.59955734993127,5,Null,139,47,1.504941269340634,131.4770454821337,2,133.49743925705116,2,1.0,3,12
139.69234728433366,5,Quaternary,108,36,0.9019601302352384,145.8036483503529,2,147.82404285853409,2,1.0,2,12
153.76829425209144,5,Binary,10,4,0.6272709222030244,159.62913446461607,2,161.649540338316,2,1.0,3,12
168.12814236475242,5,Ternary,46,16,0.6323920053182519,173.9055427991334,2,175.9259519725019,2,0.0,4,12
182.1040507630678,5,Quaternary,87,29,,188.14856730320025,2,190.16898014285837,2,0.0,999,12
196.79789189803705,5,Null,118,40,0.697265290771611,202.92589624479297,2,204.94630798457365,2,1.0,2,12
211.62542343918176,5,Ternary,40,14,1.1779024784555077,217.7701233674743,2,219.7905222752088,2,1.0,4,12
226.2356986754021,5,Binary,15,5,0.5580670071867644,232.5306639702394,2,234.55109184172036,2,1.0,1,12
247.9592082158415,5,Ternary,48,16,0.8525149875713396,254.13730847292027,2,256.15771984606545,2,0.0,2,12
262.4193123093355,5,Quaternary,75,25,0.9136897129938006,268.4638479142086,2,270.484221891129,2,1.0,3,12
276.9294767500687,5,Ternary,43,15,1.1041439231557888,282.807023176385,2,284.8275291399841,2,1.0,3,12
290.88878709034907,5,Null,111,37,1.1121247176270117,297.06672383059777,2,299.08717406648793,2,1.0,2,12
305.09825838104734,5,Quaternary,105,35,1.182060058818024,311.3264468492198,2,313.3468978183664,2,1.0,2,12
319.7754944920089,5,Binary,22,8,0.9760845819473616,325.8701080423489,2,327.890520515386,2,1.0,2,12
334.6363303049875,5,Null,134,45,0.9203381752813584,340.41358372087416,2,342.43398886131763,2,1.0,3,12
348.54539515003853,5,Binary,30,10,0.7035632550978335,354.5230208416833,2,356.5434278152752,2,1.0,1,12
369.7178320787352,5,Binary,9,3,0.5530258493381552,375.9125853883015,2,377.9331250818286,2,1.0,4,12
384.2114072605473,5,Quaternary,99,33,0.720282667549327,389.9720043242851,2,391.9924303626176,2,1.0,1,12
398.7047609980437,5,Ternary,37,13,1.0420823205713532,404.93294763307495,2,406.9534213332663,2,0.0,2,12
413.0145645285447,5,Null,126,42,0.6030557663179934,418.9255032177971,2,420.9460869068862,2,0.0,1,12
426.8402742869075,5,Ternary,49,17,1.3034170431856182,432.8179630388549,2,434.83822372720897,2,0.0,1,12
441.0831965012912,5,Binary,35,12,1.243437897086551,447.19444990544434,2,449.2148700777034,2,1.0,2,12
455.9940750632813,5,Null,138,46,0.8368379032472149,462.0218930888441,2,464.04230152895616,2,1.0,3,12
470.2871815457329,5,Quaternary,78,26,0.716322333952121,476.53215725284826,2,478.5524722023984,2,1.0,3,12
492.2445216182096,5,Ternary,70,24,1.307180496660294,498.4392639288853,2,500.4598168210796,2,1.0,2,12
506.7881846444871,5,Quaternary,103,35,1.698878094648535,513.0663256707849,2,515.0867282448162,2,0.0,2,12
521.2148132501025,5,Binary,8,3,0.7937779827552731,527.2760349041346,2,529.2962992587854,2,1.0,3,12
535.6749092777463,5,Null,119,40,0.7982721291409689,541.4521612271201,2,543.4725674674482,2,0.0,4,12
549.4336929911806,5,Quaternary,91,31,1.2275716318545165,555.3446027166865,2,557.364934164565,2,1.0,3,12
563.6934028111355,5,Ternary,58,20,0.5807019892308745,569.7212043383624,2,571.7415361528765,2,1.0,4,12
578.069913142026,5,Binary,6,2,0.9167573033773806,584.3147990248763,2,586.335243394693,2,1.0,2,12
592.8305424691716,5,Null,137,46,1.1192208347274573,598.8250584226917,2,600.845368606053,2,1.0,2,12
614.1033032051855,5,Ternary,41,14,1.1163944866639213,620.0308670830709,2,622.0512696571022,2,1.0,1,12
628.8806629436731,5,Null,143,48,0.824116220617725,634.8917868542339,2,636.9120970375952,2,1.0,4,12
643.4409507919554,5,Binary,26,9,0.6582078662977437,649.6524205809401,2,651.6727296644094,2,1.0,1,12
658.1680822668204,5,Quaternary,97,33,1.3025217335525667,663.9788247358811,2,665.9993303328447,2,1.0,3,12
672.6448694764331,5,Binary,24,8,0.732692714962468,678.8063529773644,2,680.8266653605024,2,1.0,4,12
687.1384347592393,5,Null,133,45,1.158707949150994,692.8990754519109,2,694.9194164321598,2,0.0,4,12
701.615204003996,5,Ternary,44,15,1.1519894606171874,707.559458697222,2,709.5799488957491,2,1.0,4,12
715.9416297900898,5,Quaternary,98,33,0.691391883592587,722.1197172151296,2,724.1402228121005,2,1.0,4,12
4.712587461137446,5,Binary,14,5,1.248120471407674,10.673636359269947,2,12.727469692357772,2,1.0,3,13
19.089335001419386,5,Quaternary,96,32,0.8522872908361023,25.167141881445787,2,27.18754848840581,2,0.0,1,13
33.2822316983802,5,Ternary,68,23,0.8722253450887365,39.376860280535766,2,41.397267620754064,2,1.0,3,13
47.84251661362214,5,Null,135,45,0.7123652803002187,54.05390427755992,2,56.07441060778911,2,1.0,3,13
62.60314520750944,5,Ternary,53,18,1.3448810050449538,68.81463332797466,2,70.83499300633775,2,0.0,2,13
77.31369328952314,5,Binary,16,6,0.7063199238109519,83.54187882466249,2,85.56228983117944,2,1.0,4,13
92.0242611695394,5,Quaternary,92,31,0.683936816345522,98.0519505080938,2,100.07245170550776,2,0.0,4,13
106.50100731662678,5,Null,122,41,0.6875382195103157,112.29501570804678,2,114.3154630109002,2,1.0,4,13
127.8070851565044,5,Ternary,54,18,0.7520987698644603,133.80150578631583,2,135.82190579394046,2,1.0,4,13
142.40065491219684,5,Quaternary,90,30,1.772988961349256,148.21133908714,2,150.23187914729715,2,0.0,4,13
156.37658787469627,5,Ternary,55,19,1.017020963718096,162.1539461466673,2,164.1743670521846,2,1.0,3,13
170.51942495767435,5,Binary,5,2,0.8413628268117463,176.64732701475987,2,178.66781574676315,2,1.0,4,13
184.9627033161105,5,Null,117,39,0.5815602495531493,190.87375456067275,2,192.89413367040837,2,1.0,3,13
199.33938559631315,5,Binary,35,12,1.2771997030104103,205.33380769264292,2,207.3541534390788,2,1.0,1,13
213.58239140226036,5,Null,109,37,1.232049993453984,219.35971411115497,2,221.3801258509302,2,1.0,3,13
227.9756878722037,5,Quaternary,101,34,0.7071375079540303,233.8532254994061,2,235.87362220736395,2,0.0,4,13
249.181522196659,5,Null,141,47,0.5411074325911613,255.1092033960358,2,257.1296019371439,2,1.0,4,13
263.7919297861863,5,Binary,18,6,1.1775295963798271,269.6026047953892,2,271.6230799620953,2,1.0,2,13
278.0850205035622,5,Quaternary,99,33,0.7715547061125108,283.92919813123444,2,285.9495776076001,2,1.0,4,13
292.1443642804643,5,Binary,20,7,0.6416405854452023,297.92177278069903,2,299.94212256006176,2,1.0,4,13
306.13690629988923,5,Null,119,40,0.8070620555699861,311.9810578968554,2,314.001428574109,2,1.0,2,13
320.54692914825137,5,Ternary,65,22,0.8866936514205008,326.44112239434617,2,328.4614916050796,2,1.0,2,13
334.5060444415467,5,Quaternary,76,26,0.8326704041683115,340.3168433715746,2,342.33719791712247,2,1.0,4,13
348.84927029861683,5,Ternary,38,13,1.837354831352059,354.99384667270897,2,357.0142415475184,2,0.0,3,13
370.0885262163865,5,Quaternary,84,28,0.7515737561898277,376.3166050622949,2,378.3371143255608,2,0.0,4,13
384.8824579822067,5,Ternary,56,19,1.1083399799172184,390.72659418072726,2,392.7470928117309,2,1.0,4,13
398.8417085618476,5,Binary,2,1,0.8682565790040826,405.10328379352177,2,407.1236900338517,2,1.0,2,13
413.80270723171634,5,Quaternary,77,26,0.8150853790830297,419.6802444922887,2,421.7005242453852,2,0.0,2,13
428.21268351810977,5,Null,110,37,0.5663223875599215,434.4574689444344,2,436.4779694085864,2,1.0,4,13
442.83971922930505,5,Binary,19,7,0.9791459199059318,448.8174640755915,2,450.837851251179,2,1.0,3,13
457.0493137075682,5,Null,125,42,0.4961747677953099,463.2941372633777,2,465.3145028078161,2,1.0,4,13
471.860082573965,5,Ternary,42,14,1.0369857819350727,478.15505593465423,2,480.1754929718754,2,1.0,1,13
493.36642086755273,5,Null,113,38,0.5577315213322436,499.3942979204967,2,501.414739357273,2,1.0,1,13
508.1772483946952,5,Binary,31,11,0.7166860108591209,514.2050638538549,2,516.2253667046207,2,1.0,1,13
522.7374614505243,5,Quaternary,78,26,0.871984836030606,528.8655119926225,2,530.8858812033559,2,0.0,3,13
537.1307883507288,5,Null,136,46,0.908062294613046,542.908164954184,2,544.9284582725777,2,1.0,4,13
551.1901328608892,5,Ternary,67,23,1.0174029918252927,557.4684234720899,2,559.4888150472343,2,0.0,3,13
565.8171821373817,5,Binary,12,4,0.8062873670951376,571.6111791632829,2,573.6316323322098,2,1.0,4,13
580.2771703759026,5,Quaternary,88,30,1.8167667427096603,586.3885158041048,2,588.4089590740296,2,1.0,4,13
594.62045269394,5,Ternary,43,15,0.993786175549758,600.5480825651648,2,602.5684169460819,2,0.0,3,13
615.7928452604501,5,Quaternary,85,29,1.142937721186172,621.6369851252675,2,623.6574547925284,2,0.0,2,13
630.0525932098917,5,Binary,28,10,1.0261826723308332,636.2974361970719,2,638.3179637918201,2,0.0,3,13
644.278958428762,5,Ternary,58,20,0.8946018532187736,650.3066965290636,2,652.3271804948818,2,1.0,3,13
658.5219829328216,5,Binary,6,2,1.0749561494594673,664.3159619938688,2,666.3363986644599,2,1.0,1,13
672.614729971554,5,Null,130,44,0.9563906833354848,678.6592186478301,2,680.6796171889382,2,1.0,2,13
687.2417488177853,5,Quaternary,91,31,,693.4532435375841,2,695.4737923968532,2,0.0,999,13
701.802002936136,5,Ternary,72,24,0.8963847732629802,707.5626740590651,2,709.583070767023,2,1.0,3,13
715.8613533123716,5,Null,127,43,0.7168165310195036,722.0728363000217,2,724.0931996446816,2,1.0,3,13
4.795666475696635,5,Quaternary,104,35,0.6317610159567266,10.606401978791837,2,12.62682691723603,2,1.0,4,13
19.472805063174743,5,Ternary,62,21,1.1671591097747296,25.33365664122175,2,27.35401961925163,2,1.0,4,13
34.1499575825801,5,Null,112,38,0.5516846983246069,40.06087647383356,2,42.08124898423557,2,1.0,4,13
48.81041965327495,5,Binary,33,11,0.8321747208665329,54.73804805798136,2,56.758442932792605,2,1.0,3,13
63.27048965021095,5,Quaternary,105,35,0.7739638296170597,69.48199170260341,2,71.5023209507035,2,0.0,3,13
77.79735957147204,5,Ternary,47,16,0.6987163912599499,83.8919489242544,2,85.91232510095142,2,1.0,3,13
92.45781174316652,5,Null,143,48,0.6727879749669228,98.602518270789,2,100.6228610841863,2,0.0,1,13
107.31863619061916,5,Binary,4,2,0.691898912704346,113.53012321119604,2,115.55056281482577,2,1.0,3,13
128.75814816254388,5,Ternary,66,22,1.92560442402646,134.65248109454114,2,136.6729331635779,2,0.0,2,13
142.78423569611004,5,Quaternary,94,32,,148.59501776117213,2,150.61538330561052,2,0.0,999,13
157.14402808106388,5,Binary,21,7,1.0822927756162244,163.10505278163873,2,165.12555617882936,2,0.0,2,13
171.78788549439014,5,Null,139,47,0.7189884451327089,178.06616107377522,2,180.08659591121796,2,1.0,2,13
186.08092378372567,5,Quaternary,97,33,0.9131206840538652,192.05870126005172,2,194.0790088770027,2,1.0,2,13
200.14032255507664,5,Ternary,60,20,0.862444398979278,206.11805126965737,2,208.13845054402373,2,1.0,1,13
214.21636557979943,5,Binary,30,10,0.8316761045261956,220.4445287505296,2,222.46494525649177,2,1.0,4,13
228.9435934782632,5,Null,121,41,0.7061190107560833,234.9547115227488,2,236.9751162965604,2,1.0,3,13
250.33315729162317,5,Binary,3,1,0.9168665393044648,256.5780365751416,2,258.5983265938685,2,1.0,3,13
264.8266679466142,5,Ternary,64,22,0.9620444793436036,271.07151093379616,2,273.09197326846333,2,1.0,1,13
279.3868960342588,5,Null,128,43,0.506377338015227,285.2978237246243,2,287.3182273985476,2,1.0,4,13
293.68002928067654,5,Quaternary,106,36,1.1771549008662987,299.9247769441463,2,301.94518465099463,2,0.0,1,13
308.37385465057014,5,Null,114,38,0.8228322638315149,314.28477647486034,2,316.305232576824,2,1.0,2,13
322.86737740434,5,Binary,8,3,0.9717920621551456,328.928523532657,2,330.9488293164595,2,1.0,2,13
337.41087361412247,5,Ternary,57,19,1.068814735999695,343.1882652493932,2,345.2085417028229,2,1.0,1,13
351.4034207663626,5,Quaternary,82,28,1.4033118740881037,357.6983999931272,2,359.7187516056365,2,0.0,4,13
373.2605103574533,5,Ternary,44,15,1.373229177101166,379.38852093692,2,381.4088663167258,2,1.0,3,13
387.620461126422,5,Quaternary,87,29,0.9823649283334815,393.59802925721306,2,395.6185344875521,2,1.0,1,13
401.9301568677984,5,Null,124,42,0.8439057701452839,408.2251811900114,2,410.24553426904095,2,1.0,3,13
416.8244212400477,5,Quaternary,73,25,0.8772082088198658,422.6184644612858,2,424.63876841194,2,0.0,3,13
430.9839436389211,5,Binary,34,12,0.8030771577796258,436.76129604481866,2,438.7816997187401,2,1.0,4,13
445.0265782689985,5,Ternary,45,15,1.3834720765844395,450.87072180011273,2,452.8910253841368,2,0.0,2,13
459.5032540231932,5,Null,132,44,0.5616548253401561,465.3141035481149,2,467.3344283966599,2,1.0,4,13
473.4123104357659,5,Binary,10,4,0.8279115511613782,479.4736277801349,2,481.49403438709487,2,1.0,2,13
495.3196026264068,5,Quaternary,93,31,0.8165313664685527,501.3640154103432,2,503.3845111083119,2,1.0,4,13
509.98004013291575,5,Binary,32,11,0.7425477005526773,515.7406720264698,2,517.7611050307642,2,1.0,2,13
524.4734202677464,5,Ternary,69,23,1.2466715509854112,530.6682615684313,2,532.6887766977707,2,0.0,2,13
539.1840530412119,5,Null,144,48,1.4888979022725837,544.9947753456399,2,547.0151929514905,2,1.0,4,13
552.9428470202729,5,Ternary,49,17,0.9336394796901004,558.9706324157996,2,560.9910529546869,2,0.0,1,13
567.4530143940465,5,Quaternary,103,35,1.2077439134154702,573.6812571234132,2,575.7015368765096,2,0.0,1,13
581.6960264326972,5,Null,131,44,0.6276650293766579,587.5400742734691,2,589.5605670383993,2,1.0,3,13
595.7053047295412,5,Binary,24,8,0.8177456439061643,601.8165306364735,2,603.8368683170575,2,1.0,3,13
616.744176639404,5,Null,129,43,0.6761554684089788,622.8721685207565,2,624.8925740278264,2,1.0,1,13
630.9704857639354,5,Ternary,70,24,0.4717304683726979,636.7812586632572,2,638.8016377729928,2,1.0,1,13
645.2801826052018,5,Quaternary,86,29,,651.2580191089037,2,653.2783098608907,2,0.0,999,13
659.5566877299516,5,Null,120,40,0.7674510203105456,665.5009196921383,2,667.5214205229204,2,1.0,3,13
673.616092367376,5,Binary,36,12,0.7769547943971702,679.6271440518922,2,681.6474835656245,2,1.0,2,13
687.6586954673039,5,Quaternary,98,33,1.5741444313898685,693.619647575204,2,695.6400875454619,2,1.0,3,13
702.0518463852713,5,Ternary,50,17,0.7565925496255659,708.129850878684,2,710.150257485644,2,1.0,4,13
716.4618358703319,5,Binary,15,5,0.8577324745692749,722.2893043511795,2,724.3097157243246,2,1.0,4,13
4.082040171044355,5,Quaternary,95,32,0.7768118088279152,10.193339037279657,2,12.21371851364529,2,1.0,3,13
18.408534516882355,5,Binary,1,1,0.8731543846515706,24.25268758036691,2,26.273087954621587,2,1.0,1,13
32.701620834703135,5,Null,137,46,0.6070369781027694,38.56247937871376,2,40.5829013841194,2,1.0,1,13
47.04473596961543,5,Ternary,39,13,0.5565847037505591,53.12264513931768,2,55.14305027975752,2,1.0,1,13
61.28788622765023,5,Binary,25,9,0.9621911312096928,67.36575213505057,2,69.38615397582544,2,1.0,3,13
75.38063803256773,5,Null,111,37,0.5119207784973696,81.3916255568929,2,83.41201199922216,2,1.0,1,13
89.55680101851613,5,Quaternary,74,25,1.4447461586551071,95.31745454322116,2,97.33776179354209,2,0.0,3,13
103.88319087490164,5,Ternary,51,17,0.733049792541351,110.14487756199196,2,112.16518921186798,2,1.0,1,13
125.45653440542628,5,Null,142,48,0.8861965016003523,131.51774396067594,2,133.53815570045117,2,1.0,2,13
